5 Minutes	Lane 1 Truck Prop (%)	Lane 2 Truck Prop (%)	Lane 3 Truck Prop (%)	Truck Prop (%)	# Lane Points	% Observed
09/03/2015 04:15	0	10.3	21.7	12.7	3	100
09/03/2015 04:20	0	2.9	38.1	12.7	3	100
09/03/2015 04:25	0	4.7	44.4	12.3	3	100
09/03/2015 04:30	0	18.4	48.1	26	3	100
09/03/2015 04:35	0	0	17.4	4.3	3	100
09/03/2015 04:40	0	5.7	14.3	7.3	3	100
09/03/2015 04:45	0	13	21.6	12.2	3	100
09/03/2015 04:50	0	7.9	24.2	11	3	100
09/03/2015 04:55	0	7	23.5	10.8	3	100
09/03/2015 05:00	0	0	23.5	8	3	100
09/03/2015 05:05	0	7.4	41.4	13.7	3	100
09/03/2015 05:10	0	4.7	14	6	3	100
09/03/2015 05:15	0	4.4	19.6	7.4	3	100
09/03/2015 05:20	0	8.8	27.1	11.2	3	100
09/03/2015 05:25	0	4.5	22	9.2	3	100
09/03/2015 05:30	0	2.5	12.1	5	3	100
09/03/2015 05:35	0	6.3	27	10.2	3	100
09/03/2015 05:40	0	2.2	19.1	7.6	3	100
09/03/2015 05:45	0	2.7	11.2	4.5	3	100
09/03/2015 05:50	0	3.6	10.5	4.8	3	100
09/03/2015 05:55	0	2.7	16	5.8	3	100
09/03/2015 06:00	0	3.8	10.7	4.7	3	100
09/03/2015 06:05	0	4.6	12.2	5.6	3	100
09/03/2015 06:10	0	4.7	13.4	6	3	100
09/03/2015 06:15	0	2.4	10.1	4	3	100
09/03/2015 06:20	0	3.1	9.8	4.2	3	100
09/03/2015 06:25	0	3.5	8.8	4	3	100
09/03/2015 06:30	0	3.8	10.5	4.6	3	100
09/03/2015 06:35	0	5.5	6.8	4	3	100
09/03/2015 06:40	0	3.3	7.4	3.2	3	100
09/03/2015 06:45	0	5.3	6.7	3.8	3	100
09/03/2015 06:50	0	3.8	10.1	4.5	3	100
09/03/2015 06:55	0	3.9	11.6	5	3	100
09/03/2015 07:00	0	3.8	11.5	4.8	3	100
09/03/2015 07:05	0	3.5	9.9	4.5	3	100
09/03/2015 07:10	0	4.6	9.8	4.7	3	100
09/03/2015 07:15	0	3	7.9	3.4	3	100
09/03/2015 07:20	0	3.2	6.4	3.2	3	100
09/03/2015 07:25	0	2.4	8.9	3.7	3	100
09/03/2015 07:30	0	2.3	8.6	3.5	3	100
09/03/2015 07:35	0	5.6	12.7	6	3	100
09/03/2015 07:40	0	3.3	7.9	3.5	3	100
09/03/2015 07:45	0	4.7	11.6	5.3	3	100
09/03/2015 07:50	0	3.4	9.9	4.3	3	100
09/03/2015 07:55	0	3.4	5.2	2.8	3	100
09/03/2015 08:00	0	3.2	7	3.5	3	100
09/03/2015 08:05	0	7.3	15.9	7.2	3	100
09/03/2015 08:10	0	2.5	7.1	3.3	3	100
09/03/2015 08:15	0	5.7	11.8	5.7	3	100
09/03/2015 08:20	0	3	5.7	2.9	3	100
09/03/2015 08:25	0	6.3	16.1	7.1	3	100
09/03/2015 08:30	0	6.3	13.8	6.7	3	100
09/03/2015 08:35	0	5.5	15.3	6.7	3	100
09/03/2015 08:40	0	4	11.9	5.3	3	100
09/03/2015 08:45	0	3	13.4	5.2	3	100
09/03/2015 08:50	0	3.9	6.4	3.4	3	100
09/03/2015 08:55	0	5.4	16.4	7.1	3	100
09/03/2015 09:00	0	8	12.1	6.7	3	100
09/03/2015 09:05	0	5.6	13.3	6.5	3	100
09/03/2015 09:10	0	8.5	13.5	7.3	3	100
09/03/2015 09:15	0	10.6	7.8	6.4	3	100
09/03/2015 09:20	0	7.9	12.4	6.7	3	100
09/03/2015 09:25	0	7.4	10.5	6.2	3	100
09/03/2015 09:30	0	5.6	12.9	6.3	3	100
09/03/2015 09:35	0	2.2	12.2	4.6	3	100
09/03/2015 09:40	0	6.8	10.1	5.4	3	100
09/03/2015 09:45	0	7.3	12	6.3	3	100
09/03/2015 09:50	0	6.5	10.5	5.9	3	100
09/03/2015 09:55	0	4.8	13.6	6.3	3	100
09/03/2015 10:00	0	5.4	12.8	6.3	3	100
09/03/2015 10:05	0	6.9	16.5	7.5	3	100
09/03/2015 10:10	0	8.5	15.4	7.9	3	100
09/03/2015 10:15	0	7.6	17	8.1	3	100
09/03/2015 10:20	0	8.8	18	9	3	100
09/03/2015 10:25	0	5.6	15.7	7	3	100
09/03/2015 10:30	0	10.1	9.8	6.2	3	100
09/03/2015 10:35	0	6.5	16.2	7.2	3	100
09/03/2015 10:40	0	5	12.7	5.8	3	100
09/03/2015 10:45	0	5.8	13.6	6	3	100
09/03/2015 10:50	0	7.2	16	8	3	100
09/03/2015 10:55	0	9.9	17	9	3	100
09/03/2015 11:00	0	11.1	11.1	7.3	3	100
09/03/2015 11:05	0	6.6	14.2	7	3	100
09/03/2015 11:10	0	8.8	16.5	8.3	3	100
09/03/2015 11:15	0	4.6	8.1	4.1	3	100
09/03/2015 11:20	0	6.7	10.8	5.7	3	100
09/03/2015 11:25	0	7.6	9.2	5.5	3	100
09/03/2015 11:30	0	5.3	12.3	6	3	100
09/03/2015 11:35	0	5.5	8.4	4.6	3	100
09/03/2015 11:40	0	7.1	13	6.3	3	100
09/03/2015 11:45	0	5.9	16.9	7.3	3	100
09/03/2015 11:50	0	6.7	11.8	6.6	3	100
09/03/2015 11:55	0	5	10.9	5.2	3	100
09/03/2015 12:00	0	4.9	12.5	5.7	3	100
09/03/2015 12:05	0	4.9	11.8	5.6	3	100
09/03/2015 12:10	0	5.6	14.5	6.5	3	100
09/03/2015 12:15	0	7.6	12.7	6.8	3	100
09/03/2015 12:20	0	5.6	20.2	8.7	3	100
09/03/2015 12:25	0	7.7	9.7	5.4	3	100
09/03/2015 12:30	0	4.9	7.3	3.9	3	100
09/03/2015 12:35	0	6.9	13	6.4	3	100
09/03/2015 12:40	0	8.6	13.4	7	3	100
09/03/2015 12:45	0	4.7	8.7	4.3	3	100
09/03/2015 12:50	0	4	8.2	3.9	3	100
09/03/2015 12:55	0	5.3	10.9	5.1	3	100
09/03/2015 13:00	0	5.6	9.6	4.7	3	100
09/03/2015 13:05	0	3.4	11.8	5	3	100
09/03/2015 13:10	0	6.5	17.6	7.3	3	100
09/03/2015 13:15	0	3.8	5.9	3.3	3	100
09/03/2015 13:20	0	4.2	13.6	5.5	3	100
09/03/2015 13:25	0	10.6	13.1	7.7	3	100
09/03/2015 13:30	0	3.4	9.2	4	3	100
09/03/2015 13:35	0	8.5	7.7	5	3	100
09/03/2015 13:40	0	5.5	8.1	4.1	3	100
09/03/2015 13:45	0	3.2	7.7	3.6	3	100
09/03/2015 13:50	0	8.8	9.5	5.6	3	100
09/03/2015 13:55	0	7.5	8.8	5.3	3	100
09/03/2015 14:00	0	7.5	5.8	4.1	3	100
09/03/2015 14:05	0	3.8	7.2	3.4	3	100
09/03/2015 14:10	0	2.6	9.4	3.6	3	100
09/03/2015 14:15	0	5.8	7.7	4	3	100
09/03/2015 14:20	0	4	10.1	4.3	3	100
09/03/2015 14:25	0	5.8	6	3.7	3	100
09/03/2015 14:30	0	3.9	12.7	5	3	100
09/03/2015 14:35	0	6.3	10.9	5.1	3	100
09/03/2015 14:40	0	5.7	10.1	4.8	3	100
09/03/2015 14:45	0	8.2	12.7	6.1	3	100
09/03/2015 14:50	0	5.5	8.5	4.3	3	100
09/03/2015 14:55	0	5.7	7.6	4.2	3	100
09/03/2015 15:00	0	1.8	8.8	3.2	3	100
09/03/2015 15:05	0	6.7	12.7	5.9	3	100
09/03/2015 15:10	0	1.3	9.2	3.2	3	100
09/03/2015 15:15	0	2	8.1	3.2	3	100
09/03/2015 15:20	0	2.5	8.1	3.3	3	100
09/03/2015 15:25	0	6	9	4.6	3	100
09/03/2015 15:30	0	8.6	6.4	4.6	3	100
09/03/2015 15:35	0	2.6	7	2.9	3	100
09/03/2015 15:40	0	4.4	6.6	3.3	3	100
09/03/2015 15:45	0	4.9	7.9	4.1	3	100
09/03/2015 15:50	0	3.7	5.5	2.9	3	100
09/03/2015 15:55	0	2.6	10.8	4	3	100
09/03/2015 16:00	0	4	3.8	2.4	3	100
09/03/2015 16:05	0	4.5	8.1	3.9	3	100
09/03/2015 16:10	0	.6	8.6	2.7	3	100
09/03/2015 16:15	0	4.9	7.4	3.8	3	100
09/03/2015 16:20	0	3.8	6.7	3.3	3	100
09/03/2015 16:25	0	6.4	6.7	4	3	100
09/03/2015 16:30	0	2	6.6	2.7	3	100
09/03/2015 16:35	0	2.7	7.7	3.2	3	100
09/03/2015 16:40	0	2.4	8.8	3.4	3	100
09/03/2015 16:45	0	3.4	4.4	2.4	3	100
09/03/2015 16:50	0	2	4.1	1.9	3	100
09/03/2015 16:55	0	.6	3.5	1.3	3	100
09/03/2015 17:00	0	1.3	8.3	2.9	3	100
09/03/2015 17:05	0	2.1	7.2	2.9	3	100
09/03/2015 17:10	0	3.7	5.4	2.9	3	100
09/03/2015 17:15	0	2.6	7.4	3.1	3	100
09/03/2015 17:20	0	2.1	2.8	1.5	3	100
09/03/2015 17:25	0	1.4	6.5	2.5	3	100
09/03/2015 17:30	0	3.4	9.8	4.1	3	100
09/03/2015 17:35	0	4.4	5	2.9	3	100
09/03/2015 17:40	0	6.6	7.7	4.7	3	100
09/03/2015 17:45	0	2.8	4.7	2.4	3	100
09/03/2015 17:50	0	4.1	9.4	4.5	3	100
09/03/2015 17:55	0	3.6	7.6	3.6	3	100
09/03/2015 18:00	0	1.5	9	3.5	3	100
09/03/2015 18:05	0	4.8	7.1	3.8	3	100
09/03/2015 18:10	0	4.4	7.2	3.8	3	100
09/03/2015 18:15	0	2.8	5.9	2.8	3	100
09/03/2015 18:20	0	3.7	5.8	3	3	100
09/03/2015 18:25	0	2.7	8.2	3.6	3	100
09/03/2015 18:30	0	2.8	7.6	3.3	3	100
09/03/2015 18:35	0	1.4	8.6	3.2	3	100
09/03/2015 18:40	0	3.7	8.6	3.8	3	100
09/03/2015 18:45	0	3	7.8	3.3	3	100
09/03/2015 18:50	0	5.2	3.4	2.7	3	100
09/03/2015 18:55	0	1.5	11.6	3.9	3	100
09/03/2015 19:00	0	3.2	8.9	3.8	3	100
09/03/2015 19:05	0	2.4	4.1	2.1	3	100
09/03/2015 19:10	0	4	8.7	3.9	3	100
09/03/2015 19:15	0	3	7.1	3.3	3	100
09/03/2015 19:20	0	3.6	6.1	3.2	3	100
09/03/2015 19:25	0	2.3	10	3.7	3	100
09/03/2015 19:30	0	3.9	6.8	3.4	3	100
09/03/2015 19:35	0	3.8	9.3	4	3	100
09/03/2015 19:40	0	4.2	7.5	3.8	3	100
09/03/2015 19:45	0	4.6	7.8	3.8	3	100
09/03/2015 19:50	0	2.4	8.4	3.3	3	100
09/03/2015 19:55	0	1.8	8.7	3.2	3	100
09/03/2015 20:00	0	4.9	14.3	5.4	3	100
09/03/2015 20:05	0	4.2	8	4	3	100
09/03/2015 20:10	0	1.5	3.5	1.6	3	100
09/03/2015 20:15	0	.8	6.4	2.5	3	100
09/03/2015 20:20	0	7.7	8.8	5.2	3	100
09/03/2015 20:25	0	3.2	4.8	2.7	3	100
09/03/2015 20:30	0	8.7	18.6	8.4	3	100
09/03/2015 20:35	0	5.8	6.5	4.1	3	100
09/03/2015 20:40	0	4.2	9.9	4.3	3	100
09/03/2015 20:45	0	4.5	5.9	3.5	3	100
09/03/2015 20:50	0	4	4.8	2.8	3	100
09/03/2015 20:55	0	1.8	6.3	2.9	3	100
09/03/2015 21:00	0	.8	14	4.5	3	100
09/03/2015 21:05	0	2.6	5	2.4	3	100
09/03/2015 21:10	0	2.6	6.5	3	3	100
09/03/2015 21:15	0	2.7	9	3.5	3	100
09/03/2015 21:20	0	0	9.1	2.8	3	100
09/03/2015 21:25	0	5.2	8.1	4.4	3	100
09/03/2015 21:30	0	3.1	11.6	4.7	3	100
09/03/2015 21:35	0	3.1	10.1	4.3	3	100
09/03/2015 21:40	0	4.3	11.6	5.8	3	100
09/03/2015 21:45	0	2.1	12.5	4.5	3	100
09/03/2015 21:50	0	2.2	7.6	3.3	3	100
09/03/2015 21:55	0	4.5	14.1	6.2	3	100
09/03/2015 22:00	0	7.6	22.6	9.3	3	100
09/03/2015 22:05	0	2.5	10	4.1	3	100
09/03/2015 22:10	0	2.9	10.5	4.4	3	100
09/03/2015 22:15	0	2.2	12.9	4.6	3	100
09/03/2015 22:20	0	4.4	13.7	5.4	3	100
09/03/2015 22:25	0	7.2	15.4	7.5	3	100
09/03/2015 22:30	0	1.4	8.9	3.2	3	100
09/03/2015 22:35	0	0	14.8	4.5	3	100
09/03/2015 22:40	0	1.3	10.3	3.7	3	100
09/03/2015 22:45	0	3.4	17.4	6.4	3	100
09/03/2015 22:50	0	3.3	4.9	2.9	3	100
09/03/2015 22:55	0	3.9	15.6	5.7	3	100
09/03/2015 23:00	0	2	7.9	3.4	3	100
09/03/2015 23:05	0	17.5	17.9	12.6	3	100
09/03/2015 23:10	0	1.9	18.9	6	3	100
09/03/2015 23:15	0	1.9	14	5.3	3	100
09/03/2015 23:20	0	6.6	2.9	3.7	3	100
09/03/2015 23:25	0	2	7.3	3.2	3	100
09/03/2015 23:30	0	2.3	18.2	6.4	3	100
09/03/2015 23:35	0	3.5	16.7	5.9	3	100
09/03/2015 23:40	0	4.4	15.6	6.6	3	100
09/03/2015 23:45	0	2.2	26.1	8	3	100
09/03/2015 23:50	0	10	40.7	16.9	3	100
09/03/2015 23:55	0	17.1	25	15.4	3	100
